"ID";"COMPANYTYPECATALOGID";"COMPANYTYPECODE";"SHORTNAME";"NAME"
21044;100;"P";"CANSATIVA";"Cansativa GmbH"
21045;100;"P";"VILSTALER GEMUESE";"Vilstaler Gemüse Graser GmbH & Co. KG"
21046;100;"P";"POLYMER TECHNOLOGY";"Polymer Technology Systems Inc."
21047;100;"P";"ZAHN-HERO";"Zahn-Hero Torsten Engelbrecht"
21048;100;"P";"HAPPYBRUSH";"Happybrush GmbH Mundpflege"
21049;100;"P";"SOMMAIRE BEAUTE";"Sommaire Beaute GmbH"
21050;100;"P";"ZEOBENT";"Zeobent Handels GmbH"
21051;100;"P";"WARNKE VITALSTOFFE";"Warnke Vitalstoffe GmbH"
21052;100;"P";"MYKOLETAL SYSTEM";"Mykoletal System GmbH"
21053;100;"P";"GECA PHARMA";"Geca Pharma GmbH"
21054;100;"P";"REBLISS";"Rebliss GmbH Martin Pothmann"
21055;100;"P";"NUSSYY";"Nussyy GmbH"
21056;100;"P";"SKIN CARE MANUFAKTUR";"Skin Care Manufaktur GmbH"
21057;100;"P";"LUGANA ENTERTAINMENT";"Lugana Entertainment GmbH"
21058;100;"P";"ORIGINALIS";"Originalis B.V."
21059;100;"P";"KREUZKAMP HYGIENE";"Kreuzkamp Hygiene Produkte Guido Kreuzkamp Kk Hygiene Produkte"
21060;100;"P";"EMPALIKO";"Empaliko Ug (Haftungsbeschränkt)"
21061;100;"P";"INGO BRANDSTETTER";"Ingo Brandstetter Pharmagroßhandel GmbH & Co. KG"
21062;100;"P";"WOLDOSHOP";"Woldoshop GmbH"
21063;100;"P";"TAUTONA BIRKENZUCKER";"Tautona Birkenzucker Ug (Haftungsbeschränkt)"
21064;100;"P";"ALOE FRESCA";"Aloe Fresca Inh. Inga Pollok"
21065;100;"P";"WELLFAIR HEALTH";"Wellfair Health GmbH"
21066;100;"P";"GPL GERMAN PHARMA";"Gpl German Pharma Laboratories GmbH"
21067;100;"P";"PRECURSOR";"Precursor GmbH"
21070;100;"P";"ALOEFEX";"Aloefex Inh. Manuela Nicole Neumüller"
21071;100;"P";"ORIENTANA";"Orientana Anna Wasilewska"
21072;100;"P";"AGROFOLIO";"Agrofolio GmbH"
21073;100;"P";"WILLEMS WINKEL";"Willems Winkel B.V."
21074;100;"P";"DIURNAL";"Diurnal Limited Cardiff Medicentre"
21075;100;"P";"WASSERNEUTRAL";"Wasserneutral GmbH"
21076;100;"P";"HEALTH AND PHARMA";"Health And Pharma Cosmetics GmbH"
21077;100;"P";"MAKU VITAL";"Maku Vital Ug (Haftungsbeschränkt)"
21078;100;"P";"NATCAN";"Natcan GmbH Betriebsstätte Deutschland (Ehemals Cbd-Solution GmbH)"
21079;100;"P";"ROAL GROUP";"Roal Group S.R.O"
21080;100;"P";"SANA VITALES";"Sana Vitales Deutschland Ug (Haftungsbeschränkt)"
21081;100;"P";"REGONA";"Regona Ug (Haftungsbeschränkt) Elisabeth Gertrud Ruhr"
21082;100;"P";"UCB Pharma S.A.";"UCB Pharma S.A."
21083;100;"P";"HOSPIDEX";"Hospidex Nv"
21084;100;"P";"ROE KO PRAX";"Rö Ko Prax GmbH"
21085;100;"P";"KMS VERKAUFSFOERDERUNG";"Kms Verkaufsförderungs GmbH"
21086;100;"P";"UNIFARCO DEUTSCHLAND";"Unifarco Deutschland GmbH"
21087;100;"P";"ORGANIC FRIENDS&SPORTS";"Organic Friends & Sports GmbH"
21088;100;"P";"ONO LABS";"Ono Labs GmbH C/O Rheingau Founders"
21089;100;"P";"R-PHARM GERMANY";"R-Pharm Germany GmbH"
21090;100;"P";"LUCKY BRANDS";"Lucky Brands Vertriebs GmbH"
21091;100;"P";"SEPTODONT";"Septodont GmbH"
21092;100;"P";"CSE CLEAN SOLUTION";"Cse - Clean Solution GmbH"
21093;100;"P";"CIBDOL";"Cibdol AG"
21094;100;"P";"LUPA PROJECT";"Lupa Project S.R.O."
21095;100;"P";"HUMEDICS";"Humedics GmbH"
21096;100;"P";"MEDIOS PHARMA";"Medios Pharma GmbH (IFA-Nr:9262)"
21097;100;"P";"Insulet Germany GmbH";"Insulet Germany GmbH"
21098;100;"P";"ENES BRNICANIN";"Enes Brnicanin"
21099;100;"P";"SCHLOSSWALD-BIENENGUT";"Schloßwald-Bienengut GmbH & Co. KG"
21100;100;"P";"DR. GERMANNS";"Dr. Germann'S - Gesund Durch Forschung - Dr. Hans-Reiner Germann"
21101;100;"P";"MEIER-MEDIZINTECHNIK";"Meier-Medizintechnik GmbH & Co. KG"
21102;100;"P";"R(H)EIN NUTRITION";"R(H)Ein Nutrition Ug (Haftungsbeschränkt) & Co. KG"
21103;100;"P";"BLIDOR INTERNATIONAL";"Blidor International GmbH"
21104;100;"P";"LISSTEC";"Lisstec GmbH"
21105;100;"P";"EDUBILY";"Edubily GmbH"
21106;100;"P";"PRISMAN";"Prisman GmbH"
21107;100;"P";"HEJ ORGANIC";"Hej Organic GmbH"
21108;100;"P";"RICHARD ZINGERLE";"Richard Zingerle - Unteregger Cosmetics"
21109;100;"P";"NATURAL CYCLES NORDIC";"Natural Cycles Nordic Ab"
21110;100;"P";"MONT AGOU";"Mont Agou GmbH"
21111;100;"P";"APOPROS";"Apopros GmbH & Co. KG"
21112;100;"P";"RAPUNZEL NATURKOST";"Rapunzel Naturkost GmbH"
21113;100;"P";"PHARMACY LABORATORIES";"Pharmacy Laboratories S.C."
21114;100;"P";"CAIVEN";"Caiven GmbH"
21115;100;"P";"AVIVSTILO";"Avivstilo GmbH"
21116;100;"P";"DELTASTAR NUTRIENTS";"Deltastar Nutrients B.V."
21117;100;"P";"QUICKAIR";"Quickair GmbH"
21118;100;"P";"HERBAFOOD INGREDIENTS";"Herbafood Ingredients GmbH"
21119;100;"P";"EUROHAN HANDELS";"Eurohan Handels GmbH Han Zhang"
21120;100;"P";"DMB DIAGNOSTICS";"Dmb-Diagnostics GmbH"
21121;100;"P";"ABSOLUTE TRAINING SYS.";"Absolute Training Systems GmbH"
21122;100;"P";"EUROVED";"Euroved Gesellschaft Zur Verbreitung Internationaler Heilwesen Mbh"
21123;100;"P";"SANAVITA PHARMACEUTIC.";"Sanavita Pharmaceuticals GmbH"
21125;100;"P";"FERRER DEUTSCHLAND";"Ferrer Deutschland GmbH"
21126;100;"P";"OTIUM CHEMIE";"Otium Chemie Ltd. T/A Mcnett Europe"
21127;100;"P";"GEDOKU";"Gedoku GmbH"
21128;100;"P";"WOLF PETER MUELLER";"Wolf-Peter Müller Gesundheitsecke Bad Füssing"
21129;100;"P";"Trimb Healthcare AB";"Trimb Healthcare AB"
21130;100;"P";"1AZ PHARM";"1az Pharm GmbH"
21131;100;"P";"BIONESS EUROPE";"Bioness Europe B.V."
21132;100;"P";"MEA UNDA";"Mea Unda GmbH Ärztehaus Panzerhalle 3. Og"
21133;100;"P";"RESAPHENE DEUTSCHLAND";"Resaphene Deutschland GmbH"
21134;100;"P";"BALMYOU GBR OLIVER KUR";"Balmyou Gbr Oliver Kurtz Und Concivis Ug (Haftungsbeschränkt)"
21135;100;"P";"BIONIC MEDIZINTECHN.";"Bionic Medizintechnik GmbH"
21136;100;"P";"BTS";"Bts GmbH"
21137;100;"P";"OLIGO";"Oligo B.V."
21138;100;"P";"BAYEG PHARMA";"Bayeg-Pharma GmbH"
21139;100;"P";"DRSLYM VITAL";"Drslym Vital GmbH"
21140;100;"P";"DERNA COSMECEUTICALS";"Derna Cosmeceuticals GmbH Pharmapark Radebeul"
21141;100;"P";"AMT KREIENBAUM";"Amt Kreienbaum GmbH Amt GmbH"
21142;100;"P";"HALYARD DEUSCHLAND";"Halyard Deuschland GmbH"
21143;100;"P";"MANUFAKTUR ZARTGEFUEHL";"Manufaktur Zartgefühl Inh. Dr. Anja Liebhardt"
21144;100;"P";"WOHLTUER";"Wohltuer GmbH"
21145;100;"P";"APS HYGIENEKONZEPTE";"Aps-Hygienekonzepte Consulting Limited Zweigniederlassung Deutschland"
21147;100;"P";"AIXSWISS";"Aixswiss B.V."
21148;100;"P";"NCP NEWCARE PRODUCTS";"Ncp Newcare Products GmbH Klaus Ernst Johannes Niemöhlmann"
21149;100;"P";"SUPERCLEAN";"Superclean Karl-Heinz Rellecke"
21150;100;"P";"SOLVIT NUTRITION";"Solvit Nutrition Ug (Haftungsbeschränkt)"
21152;100;"P";"GREENWOOD BIO LIFE";"Greenwood Bio Life GmbH"
21153;100;"P";"CELTIC NUTRITION";"Celtic Nutrition Limited"
21154;100;"P";"INOS";"Inos GmbH"
21155;100;"P";"4-BEINER";"4-Beiner GmbH"
21156;100;"P";"ROYAL ORIENT COSMETIC";"Royal Orient Cosmetic GmbH"
21157;100;"P";"INOVAMED / AACHEN";"Inovamed Gesellschaft Für Konzeption Und Oragnisation Medizinischer Und Pflegerischer Einrichtungen Mbh"
21158;100;"P";"NEXXIN";"Nexxin Ug (Haftungsbeschränkt)"
21159;100;"P";"Activ Medical Disposable Sas";"Activ Medical Disposable Sas (IFA-Nr:9327)"
21160;100;"P";"DEGEQU";"Degequ Deutsche Gesundheitsquelle GmbH"
21161;100;"P";"VEHNS GROUP";"Vehns Group GmbH"
21163;100;"P";"DAIZU";"Daizu GmbH"
21164;100;"P";"ERDBAER";"Erdbär GmbH"
21165;100;"P";"INCOSMETICS";"Incosmetics Aps"
21166;100;"P";"MED-CURSAN";"Med-Cursan GmbH & Co. KG"
21167;100;"P";"TMA GERMANY";"Tma Germany GmbH"
21168;100;"P";"LAMA HEALTH CARE";"Lama Health Care Ug (Haftungsbeschränkt)"
21169;100;"P";"EVERTZ";"Evertz Pharma GmbH"
21170;100;"P";"HAROD";"Harod Nahrungsergänzungen Theresia Hartl"
21171;100;"P";"LAVITA / FRANKFURT";"Lavita GmbH"
21172;100;"P";"PUSH BRUSH";"Push Brush GmbH Rene Habinger"
21173;100;"P";"AVENAR PHARMA";"Avenar Pharma GmbH"
21174;100;"P";"GBUK GROUP / ENTERAL";"Gbuk Group Ltd. Enteral Uk"
21175;100;"P";"INCYTE BIOSCIEN. / NL";"Incyte Biosciences Distribution B.V."
21176;100;"P";"PROVEN DIAGNOSTIK";"Proven Diagnostik Und Service GmbH"
21177;100;"P";"SANOTAPE";"Sanotape Steffen Barth E.K"
21178;100;"P";"PRAXISDIENST NORDOST";"Praxisdienst Nordost GmbH"
21179;100;"P";"HBI - HEALTH & BEAUTY";"Hbi - Health & Beauty International GmbH"
21180;100;"P";"BEST SOLUTION";"Best Solution Sp. Z O.O."
21181;100;"P";"FEKUNDA";"Fekunda Dr. Klaus Lanfermann"
21182;100;"P";"ADREXPHARMA";"Adrexpharma GmbH"
21183;100;"P";"REIKA COSMETICS";"Reika Cosmetics Ug (Haftungsbeschränkt) Volker Lutz Reinisch"
21184;100;"P";"ANDMETICS";"Andmetics Andrea Lehner Cosmetics GmbH"
21185;100;"P";"WAVEEX WORLD";"Waveex World GmbH"
21186;100;"P";"COLLALLOC";"Collalloc S.R.O."
21187;100;"P";"BEATUS NAHRUNGSERGAENZ";"Beatus Nahrungsergänzungen Ug (Haftungsbeschränkt)"
21188;100;"P";"AXION";"Axion GmbH"
21189;100;"P";"HAWILLPHARMA";"Hawillpharma Vertrieb GmbH"
21190;100;"P";"DIE GLETSCHERMILCH";"Die Gletschermilch GmbH"
21191;100;"P";"MONIMED";"Monimed GmbH"
21192;100;"P";"KILDE & CO";"Kilde & Co. Aps Reflexwear"
21193;100;"P";"BIOMES NGS";"Biomes Ngs GmbH Biomes World"
21194;100;"P";"THOMAS HILFEN";"Thomas Hilfen Für Körperbehinderte GmbH & Co. Medico Kg"
21195;100;"P";"ENDOMEDICA";"Endomedica GmbH"
21196;100;"P";"DR. HAUCK R&D";"Dr. Hauck R&D GmbH"
21197;100;"P";"COFFEEWELL";"Coffeewell GmbH Ralf Goerigk"
21198;100;"P";"KOLLAG";"Kollag Rudolf Klotzbücher"
21199;100;"P";"SANGI EUROPE";"Sangi Europe GmbH"
21200;100;"P";"ZELLEFFEKT";"Zelleffekt Ug (Haftungsbeschränkt)"
21201;100;"P";"SARDIJN";"Sardijn B.V."
21202;100;"P";"ESM WELLCARE";"Esm Wellcare GmbH"
21203;100;"P";"ASGO VERTRIEB";"Asgo Vertrieb Reinhold Huber"
21204;100;"P";"AI LAB SWISS";"Ai Lab Swiss AG"
21205;100;"P";"OSD MEDICAL";"Osd Medical GmbH"
21206;100;"P";"PLANTAFOOD MEDICAL";"Plantafood Medical GmbH"
21207;100;"P";"Oxurion N.V.";"Oxurion N.V."
21208;100;"P";"MEDICOS KOSMETIK";"Medicos Kosmetik GmbH & Co. KG"
21209;100;"P";"SC NEDERLAND";"Sc Nederland B.V."
21210;100;"P";"BITTERPOWER";"Bitterpower GmbH"
21211;100;"P";"ORIGINAL NOOTROPICS";"Original Nootropics Tobias Cvijic"
21212;100;"P";"BIONOVO";"Bionovo GmbH Renate Ursula Schubert"
21214;100;"P";"Alcon Pharma Vision Care Dry Eye & Ocular Health";"Alcon Pharma GmbH Vision Care Dry Eye & Ocular Health"
21215;100;"P";"11A APOFY";"11a Apofy GmbH"
21216;100;"P";"Dexcom Deutschland GmbH";"Dexcom Deutschland GmbH"
21217;100;"P";"BEAUTY & HEALTH CARE";"Beauty & Health Care (Bhc) Ug (Haftungsbeschränkt)"
21218;100;"P";"BECKER PFLEGEPRODUKTE";"Becker Pflegeprodukte GmbH"
21219;100;"P";"STRIVE4PERFORMANCE";"Strive4performance Ug (Haftungsbeschränkt)"
21220;100;"P";"HAEMATO MED";"Haemato Med GmbH"
21221;100;"P";"GMP-ORPHAN";"GMP-ORPHAN SA"
21222;100;"P";"ORTHOBIO";"Orthobio GmbH"
21223;100;"P";"ALNYLAM NETHERLANDS";"Alnylam Netherlands B.V."
21224;100;"P";"NORDVLIES";"Nordvlies GmbH"
21225;100;"P";"WHIRL EUROPE";"Whirl Europe GmbH"
21226;100;"P";"MEDIZINTECHNIK & SANIT";"Medizintechnik- & Sanitätshaus Harald Kröger GmbH"
21227;100;"P";"Akcea Therapeutics Germany GmbH";"Akcea Therapeutics Germany GmbH"
21228;100;"P";"FARMAPLANT";"Farmaplant Fabrikation Chemischer Produkte GmbH"
21229;100;"P";"SNS COMMERCE";"Sns Commerce GmbH"
21230;100;"P";"ULTRAGENYX GERMANY";"Ultragenyx Germany GmbH"
21231;100;"P";"JAZZ PHARMACEUT./ IE";"Jazz Pharmaceuticals Ireland Limited"
21232;100;"P";"AMRING";"Amring Sarl"
21233;100;"P";"BRUXANE";"Bruxane GmbH"
21234;100;"P";"LAKRITZONKEL P. DINZEY";"Lakritzonkel Patrick Dinzey"
21235;100;"P";"SILVER SKIN";"Silver Skin Gbr Davide Di Lascio"
21236;100;"P";"FUEHLDICHWOHL24";"Fühldichwohl24 GmbH"
21238;100;"P";"ULRIKE GLOGER";"Ulrike Gloger Api-Zentrum Ruhr"
21239;100;"P";"CARE CONCEPT FACHKOSM.";"Care Concept Fachkosmetik Vertriebs GmbH"
21240;100;"P";"LIEBKIND";"Liebkind Ug (Haftungsbeschränkt)"
21241;100;"P";"INNOCUR PHARMA";"Innocur Pharma GmbH"
21243;100;"P";"IMPORT-EXPORT H.SZYMOS";"Import-Export Heinrich Szymos"
21244;100;"P";"LUBA";"Luba GmbH"
21245;100;"P";"ESTATIRA ORGANIC";"Estatira Organic GmbH"
21246;100;"P";"TYME OUT";"Tyme Out GmbH"
21247;100;"P";"FELINAPHARM";"Felinapharm GmbH Felinapharm Tiergesundheit"
21248;100;"P";"IMARA";"Imara GmbH & Co. KG"
21249;100;"P";"GYMPRO";"Gympro Ug (Haftungsbeschränkt)"
21250;100;"P";"KAUFMANN NEUHEITEN";"Kaufmann Neuheiten GmbH"
21251;100;"P";"GRAF VON KRONENBERG";"Graf Von Kronenberg Group Ltd. Frank Henning Spilker"
21252;100;"P";"FLOREVE";"Floreve Sas"
21253;100;"P";"THE MARVELOUS PROD.";"The Marvelous Production Inh. Battal Modica"
21254;100;"P";"CANNHELP";"Cannhelp GmbH"
21255;100;"P";"BIOCODEX";"Biocodex Sas"
21256;100;"P";"WOLFRAM DROH";"Wofram Droh GmbH"
21257;100;"P";"HOLOSAN BIORESONANZ";"Holosan Bioresonanz GmbH"
21259;100;"P";"DUNEVIA";"Dunevia GmbH"
21260;100;"P";"INMEDI SERVICE";"Inmedi Service GmbH"
21261;100;"P";"EVONIK NUTRITION &CARE";"Evonik Nutrition & Care GmbH"
21262;100;"P";"FORTASANA";"Fortasana GmbH"
21263;100;"P";"MARS";"Mars GmbH"
21264;100;"P";"MED-KOMP";"Med-Komp GmbH"
21265;100;"P";"NATURI PHARM";"Naturi Pharm Ug (Haftungsbeschränkt)"
21266;100;"P";"VANPLANTA";"Vanplanta GmbH Yan Ma"
21267;100;"P";"DES-PAD";"Des-Pad Ug (Haftungsbeschränkt)"
21268;100;"P";"DISI HEALTH";"Disi Health Ug (Haftungsbeschränkt)"
21269;100;"P";"MTS MARINE THERAPY";"Mts Marine Therapy Solutions GmbH"
21270;100;"P";"Abviris Deutschland GmbH";"Abviris Deutschland GmbH"
21271;100;"P";"MEDOVITAL";"Medovital GmbH"
21272;100;"P";"GOBUNION";"Gobunion E.K. Sarag Gorgioska"
21273;100;"P";"GINGERPHARM";"Gingerpharm GmbH"
21274;100;"P";"THERAMEX IRELAND";"Theramex Ireland Ltd."
21275;100;"P";"BIORELLO";"Biorello Corinna Wolf"
21276;100;"P";"ROVI GmbH";"ROVI GmbH"
21277;100;"P";"INSIDE BIOMETRICS";"Inside Biometrics International Ltd."
21278;100;"P";"PHOENIX LABS";"Phoenix Labs Unlimited Company"
21279;100;"P";"CLINIGEN HEALTHCARE";"Clinigen Healthcare B.V."
21280;100;"P";"HIFAS DA TERRA GERMANY";"Hifas Da Terra Germany GmbH"
21281;100;"P";"GLORECA GERMANY";"Gloreca Germany GmbH"
21282;100;"P";"HERRLAN-PSM";"Herrlan-Psm E.K."
21284;100;"P";"ARCTIC BLUE OMEGA";"Arctic Blue Omega B.V."
21286;100;"P";"NOMICO";"Nomico Ug (Haftungsbeschränkt) I.Gr."
21287;100;"P";"DIPHARMA";"Dipharma S.A."
21288;100;"P";"AMM ARZNEIMITTELMANUF.";"Amm Arzneimittelmanufaktur GmbH & Co. KG"
21289;100;"P";"FORTUNA-APOTHEKE";"Fortuna-Apotheke Inh. Konstantinos Pitsioras E.K."
21290;100;"P";"KRAEUTERMIXTUR";"Kräutermixtur Ug Inh. Sabine Bäumer Inh. Sabine Bäumer"
21291;100;"P";"Camurus AB";"Camurus AB"
21292;100;"P";"MEDIAKOS";"Mediakos Ug (Haftungsbeschränkt)"
21293;100;"P";"PHATEBO";"Phatebo GmbH"
21294;100;"P";"VALUELIFE SERVICE";"Valuelife Service GmbH"
21295;100;"P";"NELLACOS";"Nellacos GmbH"
21296;100;"P";"ALPIN PHARMA";"Alpin Pharma GmbH"
21297;100;"P";"HBEAUTYLINES";"Hbeautylines E.U."
21298;100;"P";"NASCHLABOR";"Naschlabor GmbH"
21299;100;"P";"BELPHARMA";"Belpharma S.A."
21301;100;"P";"SANOFI BELGIUM";"Sanofi Belgium Nv"
21302;100;"P";"NOVUM PHARMA";"Novum Pharma B.V."
21303;100;"P";"MAXCOS";"Maxcos Ug (Haftungsbeschränkt)"
21304;100;"P";"ITF PHARMA";"ITF Pharma GmbH"
21305;100;"P";"IMUNA PHARM";"Imuna Pharm A.S."
21306;100;"P";"PROFUEMED/GRIMMENSTEIN";"Profümed GmbH"
21307;100;"P";"AROMACURA";"Aromacura Ug (Haftungsbeschränkt) Inh. Jan Schmidt/Inga Hoffmann-Tischner"
21308;100;"P";"BIOTIKON";"Biotikon Inh. Dr. Med. Alexander Michalzik"
21309;100;"P";"MARLIS STRAESSNER";"Marlis Straessner-Lacroix (Silverette)"
21310;100;"P";"ELYSIUS";"Elysius Inh. Rudolf Pusch"
21311;100;"P";"LOVEOPTIC";"Loveoptic Ug (Haftungsbeschränkt)"
21312;100;"P";"SANOVA PHARMA";"Sanova Pharma Gesmbh"
21313;100;"P";"MERULA";"Merula GmbH"
21314;100;"P";"EVER NEURO PHARMA";"EVER Neuro Pharma GmbH"
21315;100;"P";"UNITEX GERMANY";"Unitex Germany GmbH I.Gr. Inh. Oleg Tereshchenko"
21316;100;"P";"ALLDERM";"Allderm GmbH"
21317;100;"P";"THE SKINCARE CROWD";"The Skincare Crowd GmbH"
21318;100;"P";"JASPER & WASNER";"Jasper & Wasner GmbH & Co. KG"
21319;100;"P";"DE KANG HEALTH";"De Kang Health Management GmbH"
21320;100;"P";"MAXXICLEAN";"Maxxiclean Ug (Haftungsbeschränkt)"
21321;100;"P";"TRIGAL PHARMA";"Trigal Pharma GmbH"
21322;100;"P";"RUNDAS";"Rundas GmbH"
21323;100;"P";"CEBIOL";"Cebiol GmbH"
21324;100;"P";"EMCOOLS DEUTSCHLAND";"Emcools Deutschland GmbH"
21325;100;"P";"1BODY";"1body GmbH"
21326;100;"P";"PHARMADRUG PRODUCTION";"Pharmadrug Production GmbH"
21329;100;"P";"CANNILLES";"Cannilles GmbH"
21330;100;"P";"MARIEN-APOTHEKE";"Marien-Apotheke Inh. Stefan Niklas E.K."
21331;100;"P";"PRIMECONCEPT";"Primeconcept Ltd. & Co. KG"
21332;100;"P";"LIFESCAN DEUTSCHLAND";"Lifescan Deutschland GmbH"
21333;100;"P";"GE HEALTHCARE";"Ge Healthcare As"
21334;100;"P";"WTM GESELLSCHAFT";"Wtm-Gesellschaft Für Kabelkonfektion & Kunststofftechnik Import U. Vertrieb Mbh"
21335;100;"P";"SATO PHARMACEUTICAL";"Sato Pharmaceutical Co. Ltd. Europe Office Inh.Seiichi Sato"
21336;100;"P";"USP";"Usp GmbH Lqd Wound Care Deutschland"
21337;100;"P";"ESSITY PROFESSIONAL";"Essity Professional Hygiene Germany GmbH"
21338;100;"P";"SOOFT ITALIA /MONTEGI.";"Sooft Italia S.P.A."
21339;100;"P";"ANTHEMIS APOTHEKE";"Anthemis Apotheke Inh. Carole Holzhäuer"
21340;100;"P";"GREENDOOR NATURKOSMET.";"Greendoor Naturkosmetik GmbH"
21341;100;"P";"ALVASAN";"Alvasan GmbH"
21342;100;"P";"ANIMAL NUTRITION";"Animal Nutrition GmbH"
21343;100;"P";"GHM";"Ghm GmbH (Gesellschaft Für Hochwertige Medizinprodukte GmbH)"
21344;100;"P";"PROTHELIS";"Prothelis AG"
21345;100;"P";"DELPHI PHARMACEUTICALS";"Delphi Pharmaceuticals B.V."
21346;100;"P";"JUST IDEAS";"Just Ideas GmbH"
21347;100;"P";"PRECIOSA 1871";"Preciosa 1871 Dr. Danz GmbH"
21348;100;"P";"MEDIZINTECHNIK KAASEN";"Medizintechnik Kaasen GmbH"
21349;100;"P";"JARISCH";"Jarisch & Co GmbH"
21350;100;"P";"BLP BETTER LIFE PROD.";"Blp Better Life Products Limited"
21351;100;"P";"EMERLLA";"Emerlla GmbH"
21352;100;"P";"ALZCHEM TROSTBERG";"Alzchem Trostberg GmbH"
21353;100;"P";"Diamant Natuur GmbH";"Diamant Natuur GmbH"
21354;100;"P";"ESSENTIAL PHARMA";"Essential Pharma Limited"
21355;100;"P";"MOROSCIENCE";"Moroscience GmbH"
21356;100;"P";"VITRASAN";"Vitrasan GmbH"
21357;100;"P";"PURAVITUM";"Puravitum GmbH"
21358;100;"P";"ACTEGY";"Actegy GmbH"
21359;100;"P";"PRO MED CS PRAHA";"Pro.Med.Cs Praha A.S."
21360;100;"P";"CANA-LINE GERMANY";"Cana-Line Germany GmbH"
21361;100;"P";"FARMAKO";"Farmako GmbH"
21362;100;"P";"FITNESS&BEAUTY REICH";"Fitness&Beauty Reich Inh. Przemyslaw Marcin Reich"
21363;100;"P";"PLASMOLIFTING WORLD";"Plasmolifting World GmbH"
21364;100;"P";"CITROFIT";"Citrofit Petra Buchhold"
21365;100;"P";"DR. SIERK HAENISCH";"Dr. Sierk Erik Haenisch"
21366;100;"P";"AACOH NAHRUNGSERGAENZ.";"Aacoh Nahrungsergänzungen Inh. Cornelia Graßmeier"
21367;100;"P";"MOLMED";"Molmed S.P.A."
21368;100;"P";"ZENCHI";"Zenchi B.V."
21369;100;"P";"GH MEDICAL CONSULTAN";"Gh Medical Consultance Inh. Günter Höge"
21371;100;"P";"CUTETECH";"Cutetech GmbH"
21372;100;"P";"ALKEM PHARMA";"Alkem Pharma GmbH"
21373;100;"P";"BIOVISION";"Biovision GmbH Entwickling Herstellung Und Vertrieb Von Biomaterialien"
21374;100;"P";"SANOCTUA";"Sanoctua GmbH & Co. KG"
21375;100;"P";"KARO PHARMA";"Karo Pharma Ab"
21376;100;"P";"TRUE TAPE SPORTS";"True Tape Sports GmbH"
21377;100;"P";"AFIR";"Afir Inh. Victoria Rossini"
21378;100;"P";"VERISANA";"Verisana GmbH"
21379;100;"P";"GROEEEN";"Gröeen GmbH"
21380;100;"P";"ACTEBUS";"Actebus AG"
21381;100;"P";"CISATA";"Cisata GmbH"
21382;100;"P";"THCINOL/CBDINOL CANPHA";"Thcinol/Cbdinol Canpharma GmbH"
21383;100;"P";"INNEX PHARMA";"Innex Pharma Marcus Zwally"
21384;100;"P";"DR. FEURSTEIN MEDICAL";"Dr. Feurstein Medical Hemp GmbH Hanafsan"
21385;100;"P";"CLOVIS ONCOLOGY GERMAN";"Clovis Oncology Germany GmbH"
21386;100;"P";"MW 19 SKINCARE";"Mw 19 Skincare GmbH"
21387;100;"P";"TRUE ORGANIC";"True.Organic GmbH"
21388;100;"P";"HYWECO";"Hyweco GmbH"
21389;100;"P";"GRIPHARMA";"Gripharma GmbH"
21390;100;"P";"PREVOA";"Prevoa Gbr Inh. Erik Mladenov"
21391;100;"P";"ZELHEALTH";"Zelhealth GmbH"
21392;100;"P";"ADDMEDICA";"Addmedica Sas"
21393;100;"P";"BIANA";"Biana GmbH & Co. KG"
21394;100;"P";"HAN BIOTECH";"Han-Biotech GmbH"
21395;100;"P";"CHURCH & DWIGHT DTL.";"Church & Dwight Deutschland GmbH"
21396;100;"P";"SLOAN PHARMA";"Sloan Pharma Sarl Bertrange Cham Branch C/O Maras AG"
21397;100;"P";"SNOOOZE DEUTSCHLAND";"Snoooze Deutschland GmbH"
21398;100;"P";"PEDILAY CARE";"Pedilay Care GmbH"
21399;100;"P";"TERRA CANIS";"Terra Canis GmbH"
21400;100;"P";"BETTELS & STEINDORF";"Bettels & Steindorf Gbr"
21401;100;"P";"FILABE OF SWITZERLAND";"Filabe Of Switzerland AG"
21402;100;"P";"OHLAND NATURMEDIZIN";"Ohland Naturmedizin Volker Ohland"
21403;100;"P";"APR APPLIED PHARMA";"Apr Applied Pharma Research Deutschland GmbH"
21404;100;"P";"ILMA BIOCHEM";"Ilma Biochem GmbH"
21405;100;"P";"IPD PRODUKTENTWICKLUNG";"Ipd Produktentwicklung Und Handel GmbH"
21406;100;"P";"DEUTSCHE ARZT";"Deutsche Arzt AG"
21407;100;"P";"HEAVY 1 WORLD";"Heavy 1 World GmbH"
21408;100;"P";"AUXYNHAIROL-VERTRIEB";"Auxynhairol-Vertrieb Sylvia Janeikis E.K"
21409;100;"P";"SERB";"Serb Sa"
21410;100;"P";"LIFEMED";"Lifemed GmbH"
21411;100;"P";"LEVIA";"Levia Vegane Naturkosmetik Ug (Haftungsbeschränkt)"
21412;100;"P";"SOBER CARE";"Sober Care GmbH"
21413;100;"P";"UNICARE / SCHOENEFELD";"Unicare GmbH"
21414;100;"P";"BEL RAPHAEL";"Bel Raphael Inh. Melania Währ"
21415;100;"P";"MORE SPORTSCARE";"More Sportscare GmbH"
21416;100;"P";"AKURY";"Akury GmbH"
21417;100;"P";"IASOMED";"Iasomed GmbH Medizinischer Vertrieb"
