"ID";"COMPANYID";"SEQNO";"CONTACTNAME1";"CONTACTNAME2";"COUNTRYCATALOGID";"COUNTRYCODE";"ZIP";"CITY";"STREET";"STREETNUMBER";"POBZIP";"POBCITY";"POBNUMBER";"ADDRESSTYPECATALOGID";"ADDRESSTYPECODE"
53146;20104;1;"Simex Medizintechnik GmbH";"";101;"DE";"78652";"Deisslingen";"Brückstr.";"30-1";"78647";"Deisslingen";"1207";202;"C"
53149;20107;1;"Sano Arzneimittelfabrik GmbH";"";101;"DE";"71272";"Renningen";"Dornierstr.";"4";"";"";"";202;"C"
53150;20108;1;"AstraZeneca GmbH GB Spezialvertrieb";"";101;"DE";"22880";"Wedel";"Tinsdaler Weg";"183";"";"";"";202;"C"
53151;20109;1;"Institut Für Prävention Und Gesundheit Klöppel - Baldauf Gbr";"";101;"DE";"40670";"Meerbusch";"Danziger Str.";"36";"";"";"";202;"C"
53153;20111;1;"Behning Pharma Kurt Behning";"";101;"DE";"29451";"Dannenberg";"Am Breselenzer Weg";"10";"29446";"Dannenberg";"1158";202;"C"
53154;20112;1;"Bernhard Klein";"";101;"DE";"28279";"Bremen";"Hermann-Helms-Str.";"15";"";"";"";202;"C"
53157;20115;1;"Ancenasan Naturprodukte Manufaktur E.V.";"";101;"DE";"30161";"Hannover";"Wedekindplatz";"1";"";"";"";202;"C"
53159;20117;1;"Weatherfield Management GmbH";"";101;"DE";"68259";"Mannheim";"Peter-Rosegger-Str.";"10";"";"";"";202;"C"
53160;20118;1;"Heinke & Sohn Hammermühle Bautzen E.K.";"";101;"DE";"02625";"Bautzen";"Seidauer Str.";"2";"";"";"";202;"C"
53161;20119;1;"BlueMagic GmbH";"";101;"DE";"20457";"Hamburg";"Am Kaiserkai";"1";"";"";"";202;"C"
53162;20120;1;"Ethypharm GmbH";"";101;"DE";"12529";"Schönefeld";"An Den Gehren";"1";"";"";"";202;"C"
53163;20121;1;"Beauty Invest GmbH";"";101;"DE";"40764";"Langenfeld";"Neu-Stefenshoven";"7";"";"";"";202;"C"
53166;20124;1;"Augenkraft Institut Für Gesundes Sehen Lubos Frano";"";101;"DE";"10825";"Berlin";"Innsbrucker Str.";"58";"";"";"";202;"C"
53168;20126;1;"Eurofins Medigenomix Forensik GmbH";"";101;"DE";"85560";"Ebersberg";"Anzinger Str.";"7a";"";"";"";202;"C"
53170;20128;1;"Nutrogenics Bvba";"";101;"BE";"2600";"Berchem";"Fruithoflaan 97 Bus 26";"";"";"";"";202;"C"
53171;20129;1;"Rough Coating Design GmbH";"";101;"DE";"41469";"Neuss";"Siemensstr.";"14C";"";"";"";202;"C"
53172;20130;1;"Fgp Derma GmbH";"";101;"DE";"82166";"Gräfelfing";"Am Haag";"14";"";"";"";202;"C"
53173;20131;1;"Amg-Pharma GmbH";"";101;"DE";"22850";"Norderstedt";"Segeberger Chaussee";"36";"";"";"";202;"C"
53222;20180;1;"Pierrel Pharma S.R.L.";"";101;"IT";"81043";"Capua (Ce)";"Strada Statale Appia";"46-48";"";"";"";202;"C"
53223;20181;1;"Bre.Parat Peggy Kraft";"";101;"DE";"65199";"Wiesbaden";"Frauensteiner Str.";"23";"";"";"";202;"C"
53227;20185;1;"Heck Bio-Pharma Forschungs- Produktions- Und Vertriebs- GmbH";"";101;"DE";"73650";"Winterbach";"Gerberstr.";"15";"";"";"";202;"C"
53228;20186;1;"Elmasel Pharma GmbH";"";101;"DE";"86150";"Augsburg";"Maximilianstr.";"51";"";"";"";202;"C"
53229;20187;1;"TriLas Medical GmbH";"";101;"DE";"91315";"Höchstadt An Der Aisch";"Lucas-Cranach-Str.";"33";"";"";"";202;"C"
53230;20188;1;"Brüggemannalcohol Heilbronn GmbH";"";101;"DE";"74076";"Heilbronn";"Salzstr.";"129";"";"";"";202;"C"
53231;20189;1;"Timm Health Care B.V.";"";101;"NL";"7271 LE";"Borculo";"Bosberg";"41";"";"";"";202;"C"
53232;20190;1;"Sarenius GmbH Isabel Stein";"";101;"DE";"70794";"Filderstadt";"Hohe Str.";"74";"";"";"";202;"C"
53233;20191;1;"Schultz & König Amir Afshin Foroutan";"";101;"DE";"50226";"Frechen";"Ernst-Heinrich-Geist-Str.";"26";"";"";"";202;"C"
53234;20192;1;"Trypto GmbH";"";101;"AT";"6060";"Hall In Tirol";"Bruckergasse";"3";"";"";"";202;"C"
53236;20194;1;"Zelltuning Vedran Krizanovic";"";101;"DE";"52074";"Aachen";"Kronenberg";"100";"";"";"";202;"C"
53237;20195;1;"Dr. Seibt Genomics GmbH";"";101;"DE";"53227";"Bonn";"Joseph-Schumpeter-Allee";"15";"";"";"";202;"C"
53239;20197;1;"Superlens24 Andreas Otto";"";101;"DE";"22391";"Hamburg";"Heegbarg";"2";"";"";"";202;"C"
53240;20198;1;"Lionex GmbH";"";101;"DE";"38126";"Braunschweig";"Salzdahlumer Str. Gebäude 1a";"196";"";"";"";202;"C"
53241;20199;1;"Merus Labs Luxco Ii S.A R.L.";"";101;"LU";"2540";"Grand Duchy Of Luxembourg";"Rue Edward Steichen";"26-28";"";"";"";202;"C"
53242;20200;1;"Beauty-Lab GmbH";"";101;"DE";"80803";"München";"Mannheimerstr.";"7";"";"";"";202;"C"
53243;20201;1;"Ident & Medical 24/7 GmbH";"";101;"DE";"56130";"Bad Ems";"Grisselberg";"1";"";"";"";202;"C"
53244;20202;1;"Devatis GmbH";"";101;"DE";"79539";"Lörrach";"Spitalstr.";"22";"";"";"";202;"C"
53245;20203;1;"K2 Medical Care GmbH Ralf Lucas";"";101;"DE";"49744";"Geeste";"Gartenstr.";"41";"";"";"";202;"C"
53246;20204;1;"Ralf Ströbele Acomo Cafe";"";101;"DE";"72414";"Höfendorf";"Trillfinger Str.";"4";"";"";"";202;"C"
53247;20205;1;"Aalenaa Nierstein GmbH";"";101;"DE";"88353";"Kißlegg";"Finken";"2";"";"";"";202;"C"
53249;20207;1;"Hygiene Daheim GmbH";"";101;"DE";"45659";"Recklinghausen";"Philipp-Reis-Str.";"25";"";"";"";202;"C"
53251;20209;1;"Pharmadab D.O.O.";"";101;"SI";"1000";"Ljubljana";"Cesta Na Brdo";"100";"";"";"";202;"C"
53255;20213;1;"Dermocore Ltd.";"";;"";"CB4 1DR";"Cambridge";"6 Lynfield Lane";"";"";"";"";202;"C"
53256;20214;1;"Spa Vivent Vertreibs GmbH";"";101;"DE";"21279";"Hollenstedt";"Regesborsteler Str.";"6";"";"";"";202;"C"
53257;20215;1;"Albo Healthcare GmbH";"";101;"CH";"8645";"Rapperswil-Jona";"Wettenschwiler Str.";"4";"";"";"";202;"C"
53259;20217;1;"Pharmact AG";"";101;"DE";"14532";"Kleinmachnow Bei Berlin";"Europarc Dreilinden Albert-Einstein-Ring";"1";"";"";"";202;"C"
53260;20218;1;"Projektwerkstatt Gesellschaft Für Kreative Ökonomie Mbh";"";101;"DE";"14482";"Potsdam";"Pasteurstr.";"6-7";"";"";"";202;"C"
53261;20219;1;"Cloverline Medizin- Und Praxisprodukte GmbH";"";101;"DE";"71735";"Eberdingen-Hochdorf";"Max-Eyth-Str.";"16";"";"";"";202;"C"
53262;20220;1;"Conopes GmbH";"";101;"DE";"77855";"Achern";"Heid";"24";"";"";"";202;"C"
53263;20221;1;"Way4net Vertrieb + Service GmbH";"";101;"DE";"23942";"Dassow";"Grevesmühlener Str.";"17b";"";"";"";202;"C"
53264;20222;1;"Roche Diabetes Care Deutschland GmbH";"";101;"DE";"68305";"Mannheim";"Sandhofer Str.";"116";"";"";"";202;"C"
53265;20223;1;"Bübchen Vertriebs GmbH";"";101;"DE";"60528";"Frankfurt am Main";"Lyoner Str.";"23";"";"";"";202;"C"
53266;20224;1;"Chemomedica Medizintechnik Und Arzneimittel Vertriebsgesellschaft Mbh";"";101;"AT";"1010";"Wien";"Wipplingerstr.";"19";"";"";"";202;"C"
53268;20226;1;"Wema Handels GmbH";"";101;"DE";"51429";"Bergisch Gladbach";"Kölner Str.";"14-16";"";"";"";202;"C"
53269;20227;1;"Innotere GmbH";"";101;"DE";"01445";"Radebeul";"Meißner Str.";"191";"";"";"";202;"C"
53270;20228;1;"Gako International GmbH";"";101;"DE";"80637";"München";"Dantestr.";"27";"";"";"";202;"C"
53272;20230;1;"Gamanis Naturprodukte Manfred Viktor Szedzinski";"";101;"DE";"73666";"Baltmannsweiler";"Lindenstr.";"1";"";"";"";202;"C"
53273;20231;1;"Eurobiopharm Trading International GmbH";"";101;"DE";"20354";"Hamburg";"Poststr.";"25";"";"";"";202;"C"
53275;20233;1;"Sovedis Sarl";"";101;"FR";"51700";"Courthiezy";"64 Avenue De Paris";"";"";"";"";202;"C"
53276;20234;1;"Mfs Pharma Vertrieb GmbH";"";101;"DE";"73278";"Schlierbach";"Wolfstr.";"1";"";"";"";202;"C"
53277;20235;1;"Oystershell Nv";"";101;"BE";"9031";"Drongen";"Booiebos";"24";"";"";"";202;"C"
53278;20236;1;"PIERRE FABRE DERMO KOSMETIK GmbH";"GB - DUCRAY, A-DERMA, PFD, Healthcare";101;"DE";"79111";"Freiburg";"Jechtinger Str.";"13";"";"";"";202;"C"
53280;20238;1;"Santhera Pharmaceuticals (Lichtenstein) AG";"";101;"LI";"9491";"Ruggell";"Industriestr.";"56";"";"";"";202;"C"
53281;20239;1;"Olaf Stein";"";101;"DE";"04617";"Treben/Ot Lehma";"An Der Alten Schmiede";"3";"";"";"";202;"C"
53282;20240;1;"Tautropfen Naturkosmetik GmbH";"";101;"DE";"60311";"Frankfurt Am Main";"Kaiserstr.";"5";"";"";"";202;"C"
53283;20241;1;"Hoffmann Dental Manufaktur GmbH";"";101;"DE";"12099";"Berlin";"Komturstr.";"58-62";"";"";"";202;"C"
53284;20242;1;"Vitzthum GmbH";"";101;"DE";"86720";"Nördlingen";"Bgm-Reiger-Str.";"8";"";"";"";202;"C"
53285;20243;1;"Nutrition Company B.V.";"";101;"NL";"6369 EW";"Simpelveld";"Huls";"14";"";"";"";202;"C"
53286;20244;1;"Avitamed GmbH";"";101;"DE";"76437";"Rastatt";"Im Steingerüst";"6";"";"";"";202;"C"
53287;20245;1;"Vitapharm GmbH";"";101;"DE";"81541";"München";"Balanstr.";"73";"";"";"";202;"C"
53288;20246;1;"Prima Lab Sa";"";101;"CH";"6828";"Balerna";"Via A. Monti";"7";"";"";"";202;"C"
53289;20247;1;"Jugendwahn Concepts GmbH";"";101;"DE";"51465";"Bergisch Gladbach";"Odenthaler Str.";"19";"";"";"";202;"C"
53290;20248;1;"Aguettant Deutschland GmbH";"";101;"DE";"40764";"Langenfeld";"Hans-Böckler-Str.";"24";"";"";"";202;"C"
53291;20249;1;"Kay Pictures Limited";"";;"";"HP23 6AF";"Tring Hertfordshire";"64-66 Akeman Street";"";"HP23 5NL";"Tring Hertfordshire";"380";202;"C"
53292;20250;1;"Laboratoire Mergens Sa";"";101;"CH";"1023";"Crissier";"Route De Prilly";"25";"";"";"";202;"C"
53293;20251;1;"Jäger Medical E.K.";"";101;"DE";"63322";"Rödermark";"Nikolaus-Schwarzkopf-Str.";"36";"";"";"";202;"C"
53295;20253;1;"Biotec Betaglucans As";"";101;"NO";"9019";"Tromso";"Sykehusvegen";"23";"9294";"Tromso";"6463";202;"C"
53296;20254;1;"Bb-Inflight GmbH";"";101;"DE";"50829";"Köln";"Mathias-Brüggen-Str.";"132";"";"";"";202;"C"
53297;20255;1;"Magnat Vital Ug (Haftungsbeschränkt)";"";101;"DE";"72070";"Tübingen";"Friedrich-Dannenmann-Str.";"4";"";"";"";202;"C"
53300;20258;1;"Makro-Med GmbH";"";101;"DE";"54290";"Trier";"Fleischstr.";"62";"";"";"";202;"C"
53303;20261;1;"Heidak GmbH";"";101;"DE";"78183";"Hüfingen";"Römerstr.";"39";"";"";"";202;"C"
53304;20262;1;"Brikont - Groß- Und Einzelhandel Wlodzimierz Zych";"";101;"DE";"40595";"Düsseldorf";"Bad Harzburger";"72";"";"";"";202;"C"
53306;20264;1;"Skin689 (Switzerland) AG";"";101;"CH";"6340";"Baar";"Schochenmühlestr.";"6";"";"";"";202;"C"
53307;20265;1;"Philips Electronics Nederland B.V.";"";101;"NL";"5656 AE";"Eindhoven";"High Tech Campus";"5";"5600 KA";"Eindhoven";"80071";202;"C"
53308;20266;1;"Apurano Life Sciences GmbH";"";101;"DE";"83627";"Warngau";"Birkerfeld";"12";"";"";"";202;"C"
53309;20267;1;"Sagitta GmbH";"";101;"DE";"85614";"Kirchseeon";"Nonnenstr.";"8";"";"";"";202;"C"
53311;20269;1;"Printware Drucksysteme GmbH";"";101;"DE";"92637";"Weiden";"Bgm.-Knorr-Str.";"8";"";"";"";202;"C"
53312;20270;1;"Casida GmbH & Co. KG";"";101;"DE";"08412";"Werdau";"August-Bebel Str.";"43";"";"";"";202;"C"
53313;20271;1;"Herstellungs- U.Vertriebsbüro Uwe Bahr Uwe Mathias Friedrich Bahr";"";101;"DE";"23992";"Reinstorf";"Neuklosteranerstr.";"2";"";"";"";202;"C"
53314;20272;1;"Lauretta Larix GmbH";"";101;"DE";"12277";"Berlin";"Motzener Str.";"3";"";"";"";202;"C"
53316;20274;1;"Inkarna GmbH";"";101;"DE";"85254";"Sulzemoos";"Lindenhof";"1";"";"";"";202;"C"
53317;20275;1;"Dukada Aps";"";101;"DK";"2800";"Kgs. Lyngby";"Diplomvej";"381";"";"";"";202;"C"
53318;20276;1;"Meliovie Deutschland GmbH";"";101;"DE";"82110";"Germering";"Sternstr.";"1";"";"";"";202;"C"
53320;20278;1;"Buchweizenberg-Shop Jean-Claude Alix";"";101;"DE";"42699";"Solingen";"Buchweizenberg";"32";"";"";"";202;"C"
53322;20280;1;"Sweeps B.V.";"";101;"NL";"3903 LX";"Veenendaal";"Accustraat";"10";"3500 GB";"Utrecht";"2091";202;"C"
53323;20281;1;"No Sugar Sugar GmbH";"";101;"DE";"22145";"Stapelfeld";"Brookstieg";"4";"";"";"";202;"C"
53324;20282;1;"Clinuvel (Uk) Limited";"";;"";"EC1M 7AD";"London";"Devonshire House 60 Goswell Road";"";"";"";"";202;"C"
53325;20283;1;"Onevitalis GmbH";"";101;"DE";"80339";"München";"Trappentreustr.";"50";"";"";"";202;"C"
53326;20284;1;"Bruno Zimmer E.K.";"";101;"DE";"66649";"Oberthal";"Gewerbegebiet Wallfeld";"6";"";"";"";202;"C"
53327;20285;1;"Marien-Apotheke Apoth. Eva-Maria Knobloch E. Kfr.";"";101;"DE";"84367";"Tann";"Marktplatz";"21";"";"";"";202;"C"
53332;20286;1;"+ Alpha Pharmaceuticals GmbH";"";101;"DE";"67663";"Kaiserslautern";"Kohlenhofstr.";"10";"";"";"";202;"C"
53333;20287;1;"Römer-Pharma GmbH";"";101;"DE";"47495";"Rheinberg";"Hubert-Underberg-Allee";"8";"";"";"";202;"C"
53334;20288;1;"APONTIS PHARMA GmbH & Co. KG";"";101;"DE";"40789";"Monheim";"Alfred-Nobel-Str.";"10";"";"";"";202;"C"
53336;20290;1;"Eusa Pharma (Uk) Limited";"";101;"GB";"HP2 4TZ";"Hemel Hempstead";"Breakspear Park - Breakspear Way";"";"";"";"";202;"C"
53338;20292;1;"Özdemir Teehandel Burhanettin Özdemir";"";101;"DE";"35085";"Ebsdorfergrund";"Am Sägewerk";"2";"";"";"";202;"C"
53339;20293;1;"Isl GmbH";"";101;"DE";"26131";"Oldenburg";"Ederwechter Landstr.";"55";"";"";"";202;"C"
53340;20294;1;"Fresenius Medical Care GmbH";"";101;"DE";"61352";"Bad Homburg";"Else-Kröner-Str.";"1";"";"";"";202;"C"
53341;20295;1;"Finidore Manufaktur GmbH";"";101;"DE";"86926";"Bauern Am Ammersee";"Kirchstr.";"3";"";"";"";202;"C"
53342;20296;1;"Hayag & Streit Gbr";"";101;"DE";"77652";"Offenburg";"Hauptstr.";"101";"";"";"";202;"C"
53344;20298;1;"Biotech Industry S.A.";"";101;"LU";"1840";"Luxembourg";"43. Boulevard Joseph Ii";"";"";"";"";202;"C"
53347;20299;1;"Bios Medical Services GmbH Medizinprodukte";"";101;"DE";"66111";"Saarbrücken";"Bahnhofstr.";"28";"";"";"";202;"C"
53348;20300;1;"A.F.S.-Biotechnik GmbH";"";101;"DE";"48351";"Everswinkel";"Rott";"1";"";"";"";202;"C"
53349;20301;1;"Arthrex GmbH";"";101;"DE";"81249";"München";"Erwin-Hielscher-Str.";"9";"";"";"";202;"C"
53351;20303;1;"Drylock Technologies S.R.O.";"";101;"CZ";"46334";"Hradek Nad Nisou";"Vlamska";"801";"";"";"";202;"C"
53353;20305;1;"Janmed GmbH";"";101;"DE";"63303";"Dreieich";"Daimlerstr.";"4";"";"";"";202;"C"
53356;20308;1;"Jh Pharma Jan Hebeler";"";101;"DE";"34225";"Baunatal";"Mainweg";"17";"";"";"";202;"C"
53357;20309;1;"Fysioline Oy";"";;"";"33840";"Tampere";"Arvionkatu";"2";"";"";"";202;"C"
53359;20311;1;"Scibase GmbH";"";101;"DE";"10623";"Berlin";"Goethestr.";"85";"";"";"";202;"C"
53361;20313;1;"Duracell Germany GmbH";"";101;"DE";"65824";"Schwalbach";"Am Kronberger Hang";"8";"";"";"";202;"C"
53362;20314;1;"Splat Germany GmbH";"";101;"DE";"13053";"Berlin";"Bennostr.";"2";"";"";"";202;"C"
53363;20315;1;"Colostrum Biotec GmbH";"";101;"DE";"86343";"Königsbrunn";"Richthofenstr.";"211/2";"";"";"";202;"C"
53364;20316;1;"M.I.S.S. GmbH Natalie Rechberg";"";101;"DE";"82418";"Murnau Am Staffelsee";"Breite";"2";"";"";"";202;"C"
53365;20317;1;"Tahovital Ug (Haftungsbeschränkt)";"";101;"DE";"82031";"Grünwald";"Emil-Geis-Str.";"4";"";"";"";202;"C"
53367;20319;1;"M.Schiller Pharmahandel E.U.";"";101;"AT";"6300";"Wörgl";"Peter Rosegger Str. 3 / Top B1";"";"";"";"";202;"C"
53368;20320;1;"Sugrbag Darko Aurel Walter Leo";"";101;"DE";"63075";"Offenbach Am Main";"Kurhessenstr.";"59";"";"";"";202;"C"
53369;20321;1;"Encormed Günter Sandbichler";"";101;"AT";"6330";"Kufstein";"Unterer Stadtplatz";"11";"";"";"";202;"C"
53372;20324;1;"Amparos GmbH";"";101;"DE";"41468";"Neuss";"Blindeisenweg";"8";"";"";"";202;"C"
53375;20327;1;"Erdschwalbe - Thomas Zimmermann";"";101;"DE";"89233";"Neu-Ulm";"Burlafinger Str.";"4";"";"";"";202;"C"
53379;20329;1;"Kosmetik Vom Waßerfall GmbH";"";101;"DE";"16761";"Hennigsdorf";"Neuendorfstr.";"22";"";"";"";202;"C"
53381;20331;1;"Macleods Pharma Uk Limited";"";;"";"TS22 5TB";"Wynyard Billingham";"Wynyard Park House Wynyard Avenue";"";"";"";"";202;"C"
53382;20332;1;"Herba Sale Ltd";"";101;"DE";"84056";"Rottenburg An Der Laaber";"Further Weg";"26";"";"";"";202;"C"
53384;20334;1;"Lionpei International GmbH";"";101;"DE";"55129";"Mainz";"Friedrich-König-Str.";"14";"";"";"";202;"C"
53385;20335;1;"Pentamed Ug (Haftungsbeschränkt)";"";101;"DE";"63533";"Mainhausen";"Ostring";"5";"";"";"";202;"C"
53386;20336;1;"Curetics Ug (Haftungsbeschränkt) Simon Krämer";"";101;"DE";"80809";"München";"Nadistr.";"131";"";"";"";202;"C"
53387;20337;1;"Samix GmbH";"";101;"DE";"98544";"Zella-Mehlis";"Am Köhlersgehäu";"50";"";"";"";202;"C"
53390;20340;1;"Inus Natures' Own GmbH";"";101;"DE";"93437";"Furth Im Wald";"Böhmerstr.";"63";"";"";"";202;"C"
53391;20341;1;"Maxmo Apotheke Köln Hohe Straße E.K Inhaber Steffen Kuhnert";"";101;"DE";"50667";"Köln";"Hohe Str.";"89-91";"";"";"";202;"C"
53393;20343;1;"Mastercare Medical GmbH";"";101;"DE";"45138";"Essen";"Huttropstr.";"60";"";"";"";202;"C"
53396;20346;1;"Macland Computer Technologie Handelsgesellschaft M.B.H.";"";101;"DE";"12103";"Berlin";"Bessemerstr.";"38-42";"";"";"";202;"C"
53397;20347;1;"GeneriNobel GmbH";"";101;"DE";"71034";"Böblingen";"Calwer Str.";"7";"";"";"";202;"C"
53399;20349;1;"Bamboo Health Care GmbH";"";101;"DE";"79279";"Vörstetten";"Reutener Str.";"5";"";"";"";202;"C"
53400;20350;1;"SBE-Logistik GmbH";"";101;"DE";"91257";"Pegnitz";"Norisstr.";"2";"91253";"Pegnitz";"1311";202;"C"
53401;20351;1;"Medicalfox GmbH";"";101;"DE";"22303";"Hamburg";"Geibelstr.";"64";"";"";"";202;"C"
53402;20352;1;"Mavena Deutschland GmbH";"";101;"DE";"85635";"Höhenkirchen-Siegertsbrunn";"Wächterhofstr.";"50";"";"";"";202;"C"
53404;20354;1;"As Apothekenservice Ug (Haftungsbeschränkt)";"";101;"DE";"47533";"Kleve";"Saalstr.";"14";"";"";"";202;"C"
53405;20355;1;"Schmidt Spiele GmbH Axel Kaldenhoven";"";101;"DE";"12055";"Berlin";"Lahnstr.";"21";"";"";"";202;"C"
53406;20356;1;"Cunina GmbH";"";101;"DE";"81379";"München";"Hofmannstr.";"51";"";"";"";202;"C"
53408;20358;1;"Belvega Naturkosmetik GmbH & Co. KG";"";101;"DE";"82031";"Grünwald";"Südliche Münchner Str.";"2";"";"";"";202;"C"
53409;20359;1;"Mpa Pharma GmbH";"";101;"DE";"22946";"Trittau";"Otto-Hahn-Str.";"11";"";"";"";202;"C"
53410;20360;1;"Again Life Italia Srl";"";101;"IT";"36015";"Schio (Vi)";"Via Lago D'Orta";"1";"";"";"";202;"C"
53411;20361;1;"Handelsvertretung Weihrauch Inh. Thomas Maltritz E.K.";"";101;"DE";"90475";"Nürnberg";"Saganer Str.";"14";"";"";"";202;"C"
53412;20362;1;"Dr. Reinwald Healthcare GmbH + Co. KG";"";101;"DE";"90592";"Schwarzenbruck";"Friedrich-Luber-Str.";"29";"";"";"";202;"C"
53414;20364;1;"Heilpflanzenwohl GmbH";"";101;"DE";"10587";"Berlin";"Helmholtzstr.";"2-9";"";"";"";202;"C"
53417;20367;1;"Pricetag Ad";"";;"";"1000";"Sofia";"Vasil Levski St. N. 103 2and Floor";"";"";"";"";202;"C"
53419;20369;1;"Mcs Media Agentur Evi Schorer";"";101;"DE";"86510";"Ried";"Gewerbering";"6";"";"";"";202;"C"
53421;20371;1;"Stadt-Apotheke Fellbach E.K. Thomas Martin Von Künsberg Sarre";"";101;"DE";"70734";"Fellbach";"Bahnhofstr.";"52";"";"";"";202;"C"
53423;20373;1;"Knufmann GmbH Pureraw";"";101;"DE";"38486";"Klötze";"Bergstr.";"23";"";"";"";202;"C"
53425;20375;1;"Nature S Choice B.V.";"";101;"NL";"4479 AG";"Etten-Leur";"Penningweg";"44";"";"";"";202;"C"
53427;20377;1;"Diva International S.R.L.";"";101;"IT";"06038";"Spello (Pg)";"Via Dell'Industria";"7";"";"";"";202;"C"
53428;20378;1;"Amicus Therapeutics GmbH";"";101;"DE";"81829";"München";"Willy-Brandt-Platz";"3";"";"";"";202;"C"
53429;20379;1;"Apaxamed GmbH";"";101;"DE";"86482";"Aystetten";"Am Anger";"22";"";"";"";202;"C"
53430;20380;1;"Knoest Beheer Groningen B.V. Medobs";"";101;"NL";"9766";"TJ Eelderwolde";"Oude Badweg";"60";"";"";"";202;"C"
53431;20381;1;"Albert Dr. Strahl-Zavernik Og";"";101;"AT";"8141";"Premstätten";"Josef Krainer-Str.";"59";"";"";"";202;"C"
53432;20382;1;"Cuptime Miriam Moya Y Rius";"";101;"DE";"99085";"Erfurt";"Oskar-Schlemmer-Str.";"10";"";"";"";202;"C"
53433;20383;1;"Von Muschwitz GmbH & Co. KG";"";101;"DE";"40231";"Düsseldorf";"Karl-Geusen-Str.";"174";"";"";"";202;"C"
53434;20384;1;"Helmuth K. Cosmetics GmbH";"";101;"DE";"75365";"Calw";"Gartenstr.";"1";"";"";"";202;"C"
53435;20385;1;"1a Reinstoffe GmbH Ulrich Galster";"";101;"DE";"91052";"Erlangen";"Gabelsbergerstr.";"4";"";"";"";202;"C"
53436;20386;1;"N2r Healthcare GmbH";"";101;"DE";"32257";"Bünde";"Grüner Weg";"2";"";"";"";202;"C"
53439;20389;1;"Vegavital Ug (Haftungsbeschränkt)";"";101;"DE";"13127";"Berlin";"Pankstr. 8-10 Aufgang H";"";"";"";"";202;"C"
53440;20390;1;"Invacare GmbH";"";101;"DE";"88316";"Isny Im Allgäu";"Alemannenstr.";"10";"";"";"";202;"C"
53441;20391;1;"Dialab Produktion Und Vertrieb Von Chemisch- Technischen Produkten Und Laborinstrumenten Gesellschaft M.B.H.";"";101;"AT";"2351";"Wiener Neudorf";"Iz Noe-Sued Hondastr. Objekt M55";"";"";"";"";202;"C"
53442;20392;1;"Dispocard GmbH";"";101;"DE";"58640";"Iserlohn";"Friedrich-Kirchhoff-Str.";"15";"";"";"";202;"C"
53444;20394;1;"Pharma K Medical GmbH";"";101;"DE";"32584";"Löhne";"Alte Bünder Str.";"9";"";"";"";202;"C"
53445;20395;1;"Bediamond GmbH";"";101;"DE";"52070";"Aachen";"Krantzstr.";"7";"";"";"";202;"C"
53446;20396;1;"Paranova Pack A/S";"";101;"DK";"2730";"Herlev";"Marielundvej";"46d";"";"";"";202;"C"
53447;20397;1;"Laboratorios Fridda Dorsch S.L.";"";101;"ES";"28750";"Madrid";"Calle Hervidero";"17";"";"";"";202;"C"
53448;20398;1;"Simowe-Handelsvertretung Für Wellness- U. Wohlfühlprodukte Simone Wesselborg";"";101;"DE";"44534";"Lünen";"Augustin-Wibbelt-Str.";"21";"";"";"";202;"C"
53449;20399;1;"Zeitlos-Schön Ug (Haftungsbeschränkt)";"";101;"DE";"24896";"Treia";"Goosholzer Str.";"4a";"";"";"";202;"C"
53450;20400;1;"Luoro GmbH";"";101;"DE";"50767";"Köln";"Volkhovener Weg";"105";"";"";"";202;"C"
53451;20401;1;"Hylmed Pharma Rainer Schmidt";"";101;"DE";"48167";"Münster";"Heeremansweg";"15";"";"";"";202;"C"
53452;20402;1;"Katarzyna Brück Linivit-Vertrieb";"";101;"DE";"51429";"Bergisch Gladbach";"Löhe";"1";"";"";"";202;"C"
53453;20403;1;"Moringa Oleifera E.V.";"";101;"DE";"40219";"Düsseldorf";"Friedenstr.";"55";"";"";"";202;"C"
53455;20405;1;"Bbsk Hautschutz Wolfram Köhler";"";101;"DE";"47839";"Krefeld";"An Der Roßmühle";"4";"";"";"";202;"C"
53456;20406;1;"Tietze Medical GmbH";"";101;"DE";"91325";"Adelsdorf";"Industriestr.";"16a";"";"";"";202;"C"
53460;20407;1;"Dr. Ausbüttel Pharma GmbH";"";101;"DE";"58453";"Witten";"Herdeckerstr.";"9-15";"";"";"";202;"C"
53577;20408;1;"PFIZER PHARMA PFE  GmbH";"";101;"DE";"10785";"Berlin";"Linkstr.";"10";"10922";"Berlin";"610194";202;"C"
53578;20409;1;"Aspen Germany GmbH";"";101;"DE";"81679";"München";"Montgelasstr.";"14";"";"";"";202;"C"
53579;20410;1;"Bodies International Ug (Haftungsbeschränkt)";"";101;"DE";"21220";"Maschen-Horst";"Höhenweg";"25a";"";"";"";202;"C"
53580;20411;1;"Injex Pharma GmbH";"";101;"DE";"12349";"Berlin";"Buckower Damm";"114";"";"";"";202;"C"
53581;20412;1;"L+F Medizinprodukte GmbH";"";101;"DE";"63505";"Langenselbold";"Birkenweiherstr.";"4";"";"";"";202;"C"
53582;20413;1;"Pharma International Apothekerin Cordula A. Messer";"";101;"DE";"55129";"Mainz";"Carl-Zeiss-Str.";"31";"";"";"";202;"C"
53586;20417;1;"Bema Pharma GmbH";"";101;"DE";"12107";"Berlin";"Porschestr.";"22-24";"";"";"";202;"C"
