"ID";"Hersteller";"Postleitzahl";"Stadt";"Straße und Hausnummer"
20863;"Precision Dippings Manufacturing Limited";"BS37 5PG";"Bristol";""
20864;"Ayurvital GmbH";"12526";"Berlin";"Reihersteg 12"
20865;"Phytocomm Luxembourg Sarl";"9990";"Weiswampach";"Duarrefstrooss 15"
20866;"Bel'Apps GmbH Thomas Martin";"46045";"Oberhausen";"Landwehr 233"
20867;"Sanavent GmbH";"60596";"Frankfurt/Main";"Schaumainkai 69"
20869;"Corena Therapeutics Sagl";"6900";"Lugano";"Via Maggio 1C"
20870;"Sesderma S.L.";"46138";"Rafelbunyol (Valencia)";"Calle Masamagrell Pg Ind 5"
20871;"Aspen Medical Products GmbH";"64347";"Griesheim";"Leuschnerpark 4"
20872;"Schimmitat Arzneimittel GmbH";"80689";"München";"Terofalstr. 4"
20873;"Qingdao Future Medical Technology Co.Ltd.";"266100";"Qingdao";""
20874;"Salivi GmbH & Co. KG";"65760";"Eschborn";"Carl-Mannich-Str. 20"
20875;"Consentis Diagnostics GmbH";"64625";"Bensheim";"Berliner Ring 89"
20878;"Elmas-Vital Inh. Canan Kalali";"51149";"Köln";"Stresemann Str. 5"
20879;"Medical Valley Invest AB AXiromed";"23632";"Höllviken";"Brädgardsvägen 28"
20880;"Bodyguardpharm GmbH";"75177";"Pforzheim";"Christinstr. 3"
20881;"Abanta Pharma GmbH";"58840";"Plettenberg";"Reichsstr. 78"
20882;"Urkornhof GmbH";"4655";"Vorchdorf Im Almtal";"Point 11"
20884;"Noden Pharma Dac";"D02 H589";"Dublin 2";"D'Olier Chambers D'Olier Street 16A"
20885;"Htl-Strefa S.A.";"95035";"Ozorkow";"Adamowek 7"
20886;"Steldinger/Volynskaja Gbr";"10178";"Berlin";"Mühlendamm 5b"
20887;"Heika Technische Produkte GmbH";"73529";"Schwäbisch Gmünd";"Nenninger Weg 8"
20888;"Kühnel-Orthopädie Inh. Hannelore Kühnel";"31224";"Peine";"Lehmkuhlenweg 15"
20890;"P & R Medical";"3590";"Diepenbeek";"High Tech Science Park 5"
20891;"Cambrooke Therapeutics International Ltd";"2540";"Dali Nicosia";""
20892;"Bmr Health GmbH";"88682";"Salem";"In Oberwiesen 9"
20894;"Comed Oy";"33470";"Ylöjärvi";"Menotie 1B"
20896;"Primal Life Ug (Haftungsbeschränkt)";"13127";"Berlin";""
20897;"Fecam GmbH";"92358";"Seubersdorf";"Regensburger Str. 55a"
20898;"T2Pharma GmbH";"99425";"Weimar";"Zum Hospitalgraben 8"
20899;"Bo Berlin Organics GmbH";"10119";"Berlin";"Schönhauser Allee 175"
20900;"Pumpkin Organics GmbH";"80802";"München";"Leopoldstr. 8-10"
20902;"Proto Global GmbH";"15230";"Frankfurt (Oder)";"Grüner Weg 1"
20903;"Ivy Health S.L.";"48011";"Bilbao";""
20904;"The Botanicals AG";"9215";"Kradolf/Schönenberg";"Thurbruggstr. 4"
20905;"Dompe Farmaceutici S.p.A.";"20122";"Milano";"Via Santa Lucia 6"
20906;"Alfasigma S.p.A.";"40133";"Bologna";""
20907;"Stratpharma AG";"4051";"Basel";"Aeschenvorstadt 57"
20908;"Alfa Distribuere GmbH";"63128";"Dietzenbach";"Limesstr. 16"
20909;"Venocare-Med GmbH";"09337";"Hohenstein-Ernstthal";"Goldbachstr. 40"
20910;"Ciconia Pharma B.V.";"8239 DD";"Lelystad";"Artemisweg 105"
20911;"Ideal Protein GmbH";"12163";"Berlin";""
20912;"Ecotrade GmbH";"10405";"Berlin";"Chodowieckistr. 17a"
20913;"Mmi Holding GmbH";"40227";"Düsseldorf";"Höhenstr. 46"
20914;"Dr. Cebe Medical Ltd. & Co. KG";"50968";"Köln";"Koblenzer Strasse 70"
20915;"Ahead GmbH";"20359";"Hamburg";"Seilerstraße 18"
20916;"Qineva GmbH";"92521";"Schwarzenfeld";"Am Gleis 3"
20917;"Dr. Kalbe GmbH";"42799";"Leichlingen";"Alter Wupperweg 5"
20918;"Ff Förde Forschung GmbH";"24220";"Flintbek";"Lassenweg 13"
20919;"Heinrich Klenk GmbH & Co. KG Gb - Cannabis";"97525";"Schwebheim";"Aschenhof 35"
20920;"Herbalind Ggmbh Integrationsunternehmen Für Menschen Mit Behinderung";"46414";"Rhede";"Alfred-Nobel-Str. 8"
20921;"Belmedo Ug Claus Friedrich Beilharz";"87534";"Oberstaufen";"Paradiesweg 26"
20922;"Elixr GmbH";"80796";"München";"Hohenzollernstr. 112"
20923;"Procur Medical Ug (Haftungsbeschränkt)";"82436";"Eglfing";"Schmiedgasse 9"
20924;"Dr. Rosefid Medizinprodukte E.K.";"12205";"Berlin";"Ruthnerweg 13b"
20925;"Funke Medical AG";"46348";"Raesfeld";"Ährenfeld 10"
20927;"Novoform S.L.";"43120";"Constanti";"Calle Castell 3"
20928;"Prestige Brands GmbH";"47877";"Willich";"Gießerallee 19"
20929;"MedDepot Handelsgesellschaft mbH";"28277";"Bremen";"Am Mohrenshof 8"
20930;"Green Offizin S.R.L.";"041293";"Bukarest";"Boulevard Cantemir 288"
20931;"Fürstenmed Health Nutrition Ug (Haftungsbeschränkt)";"32760";"Detmold";"Maiweg 29"
20933;"Omega3zone E.K.";"90491";"Nürnberg";"Teutobuger Str. 7"
20934;"Limucan GmbH";"49448";"Marl";"Kleines Feld 17"
20935;"Spektrum Cannabis GmbH";"68789";"St. Leon-Rot";"Lanzstraße 20"
20936;"Navimol Ug (Haftungsbeschränkt)";"65510";"Idstein";"Wagenerstr. 7"
20937;"Zeender-Health";"";"";""
20938;"Ergomax B.V.";"6524 DA";"Nimwegen";"Groesbeekseweg 2"
20940;"Humana GmbH";"28199";"Bremen";"Henrich-Focke-Str. 4"
20941;"Waterpik International Inc.";"3743 KM";"Baarn";"Stationsplein 62"
20943;"Pharmacosmos GmbH";"65189";"Wiesbaden";"Gustav-Stresemann-Ring 1"
20944;"Bahnhof-Apotheke Deborah Hof-Klatt";"63500";"Seligenstadt";"Bahnhofstr. 19"
20945;"Kiwisto GmbH & Co. KG";"32825";"Blomberg";"Auf Den Kreuzen 4"
20946;"Horeca24 Kg";"8020";"Graz";"Friedhofgasse 20"
20947;"Apotheke Rathaus Galerie Peter Ricken E.K.";"45127";"Essen";"Porscheplatz 2"
20948;"Frooggies AG";"9495";"Triesen";"Landstrasse 83"
20949;"Aponeo Apotheke Konstantin Primbas E.K.";"10365";"Berlin";"Frankfurter Allee 241"
20950;"Alpinia Laudanum GmbH";"1150";"Wien";""
20951;"Elixir Forte GmbH";"52078";"Aachen";"Triererstr. 177"
20952;"Legatio Deutschland GmbH";"86156";"Augsburg";"Kobelweg 68a"
20953;"Delnava Pharma Großhandel";"50226";"Frechen";"Dr.-Gottfried-Cremer-Allee 31"
20954;"Allomedic GmbH";"76532";"Baden-Baden";"Ooser Kirchstr. 20"
20955;"Grinstone GmbH";"65193";"Wiesbaden";"Nerobergstr. 21"
20956;"Cora Corel Inh. Dinu Bageacu-Deininger";"63150";"Heusenstamm";"Philipp-Reis-Str. 1"
20957;"Petvet GmbH";"04328";"Leipzig";"Elisabeth-Schumacher-Str. 54-56"
20958;"L-Medical Jürgen Lück Med. Technik";"66709";"Weiskirchen";"Weierweilerweg 16"
20961;"Mamajoo GmbH Ceyhun Müstecaplioglu";"50933";"Köln";""
20962;"M. Reich GmbH";"48301";"Nottuln";"Dülmener Str. 1"
20963;"Salucor GmbH";"70794";"Filderstadt";"Raiffeisenstr. 32"
20964;"Fap - First Aid Products GmbH";"47807";"Krefeld";"Hans-Günther-Sohl-Str. 2"
20965;"Hygwakoll Deutschland Sandro Brandenburg";"83627";"Warngau";"Taubenbergstr. 22"
20966;"Drebimed GmbH";"38709";"Clausthal-Zellerfeld";"Im Spiegeltal 47"
20967;"Germavita GmbH";"40233";"Düsseldorf";"Lindenstr. 48-52"
20968;"Apom&M Apotheken-Manufaktur- Und Marken-Partner GmbH";"82319";"Starnberg";"Bahnhofplatz 2"
20969;"Ernst Joseph Lutter Handelsagentur E.K.";"81677";"München";"Spessartstr. 16"
20970;"We Pharma Ltd Trading As Wep Clinical";"W4 5PY";"London";""
20971;"Institut Dr. Rilling Healthcare GmbH";"72124";"Pliezhausen";"Lilienthalweg 13"
20972;"Vita7 GmbH";"20146";"Hamburg";"Hallerstr. 76"
20973;"General Topics Deutschland GmbH";"57572";"Niederfischbach";"Konrad Adenauer Str. 103"
20974;"Icp-Analytik & Co. KG Apotheken-Labor";"24211";"Preetz";"Brandenburger Platz 1"
20975;"Natürlich - Vertriebsgesellschaft Mbh & Co. KG";"24235";"Wendtorf";"Haferkamp 3"
20976;"An Schweiz AG";"8280";"Kreuzlingen";"Leubernstr. 6"
20977;"Medconcert Gbr";"54533";"Laufeld";"Gewerbegebiet 2"
20978;"Bärbel Drexel GmbH";"86674";"Baar (Schwaben)";"Aichacher Str. 7"
20981;"Coconut Business GmbH";"86637";"Wertingen";"Fritz-Sauter-Str. 10"
20982;"Acanchia Ug (Haftungsbeschränkt) & Co. KG";"92245";"Kümmersbruck";"Vilstalstr. 88"
20983;"Tiedtke-Medical Ralph Tiedtke";"96472";"Rödental";"Mahnberg 24a"
20984;"Ubc Beteiligungen GmbH";"83404";"Ainring";"Mühlbachstr. 3"
20985;"Naturkraft Life GmbH";"40225";"Düsseldorf";"Merowingerplatz 1"
20986;"Zimmer Biomet Deutschland GmbH";"79100";"Freiburg";"Merzhauser Str. 112"
20987;"Vivatis Arzneimittel GmbH";"22045";"Hamburg";"Kuehnstr. 75a"
20988;"Vitabiotics Limited";"NW2 7HF";"London";""
20989;"Medibond GmbH";"02763";"Zittau";"Äußere-Oybiner-Str. 14-16"
20990;"Allgäuquelle Naturprodukte GmbH";"88239";"Wangen";"Nieratzer Bad 2"
20991;"Ingrid Goergen Medical-Imports E.K.";"54470";"Bernkastel-Kues";"Kegelbahnstr. 28"
20993;"Medigroba Medizintechnische Großhandlung GmbH";"72336";"Balingen";"Spessartstr. 4"
20994;"Dreikraut E.K.";"42327";"Wuppertal";"Memeler Str. 56"
20995;"Monuments Handelsgesellschaft Mbh";"35759";"Driedorf";"Schneiderstriesch 1"
20996;"Die Thor Apotheke Jörg Thorwarth Jörg Thorwarth";"35260";"Stadtallendorf";"Rathausgasse 4"
20997;"Carpastretch GmbH Konservative Behandlung Kts Ohne Op";"77855";"Achern";"Waldulmer Str. 6"
20998;"Oliveda Deutschland GmbH";"40221";"Düsseldorf";"Neuer Zollhof 3"
20999;"Best1care GmbH";"56333";"Winningen";"Röttgenweg 1"
21001;"Wellness Innovations B.V. Testa Omega 3";"5708 GN";"Helmond";"Spaanseweg 13"
21002;"Blankenburg Medical Denise Blankenburg";"33649";"Bielefeld";"Mülheimer Str. 9"
21003;"Kulig Trading GmbH & Co. KG Herba Novum";"97215";"Uffenheim";"Ringstr. 25"
21004;"Remaes GmbH";"22087";"Hamburg";"Schwanenwik 14"
21005;"Ysamin Limited";"A96A8D5";"Dublin";""
21006;"Safi Totes Meerprodukte Etemad Ramadan";"47638";"Straelen";"Am Kingshof 8"
21007;"Dr. Anton Natural Care Deutschland GmbH";"10709";"Berlin";"Paulsborner Str. 10"
21008;"Olcha Biomed GmbH";"61348";"Bad Homburg";"Louisenstr. 65"
21009;"Kolbpharma GmbH";"85635";"Höhenkirchen-Siegertsbrunn";"Schulstr. 5"
21010;"Cardinal Health Germany 507 GmbH";"22848";"Norderstedt";"Südportal 1"
21012;"Dr. Bronner'S Europe GmbH";"41469";"Neuss";"Siemensstr. 14"
21013;"Eris Pharma GmbH";"80992";"München";"Agnes-Pockels-Bogen 1"
21014;"L'Oreal Deutschland GmbH Geschäftsbereich Cerave";"40476";"Düsseldorf";"Johannstr. 1"
21015;"Natugena GmbH";"80689";"München";"Agricolastr. 79"
21016;"Franz Kalff GmbH";"53881";"Euskirchen";"Dechant-Wolfgarten-Str. 85"
21017;"Greatcare Medical GmbH";"50389";"Wesseling";"Bonner Str. 31"
21018;"Una Pharma GmbH";"63073";"Offenbach Am Main";"Heinrich-Krumm Str. 20"
21019;"Stt GmbH Diabetescare";"59394";"Nordkirchen";"Cappenberger Str. 18"
21020;"C&G Deutschland GmbH";"65760";"Eschborn";"Kurt-Schumacher-Str. 6-8"
21021;"Temedica GmbH";"80336";"München";"Landwehrstr. 39"
21022;"C.L. Enterprise GmbH";"06493";"Ballenstedt";"Am Ostbahnhof 1"
21023;"Sanofi-Aventis Deutschland GmbH GB Seltene Erkrankungen + Multiple Sklerose";"63263";"Neu-Isenburg";"Siemensstr. 5b"
21024;"Mibetec GmbH";"06796";"Sandersdorf-Brehna";"Münchener Str. 15"
21025;"Biomarin International Ltd.";"D02 A342";"Dublin 2";""
21027;"Aaha Pharma GmbH";"51381";"Leverkusen";"Fixheider Str. 4"
21028;"Harmonium Deutschland GmbH";"77694";"Kehl";"Siemensstr. 11"
21029;"Metropolitan Pharmaceuticals GmbH Mama Aua Deutschland";"80802";"München";"Münchner Freiheit 8"
21030;"Aquapresen Swiss AG";"9475";"Sevelen";"Rheinstr. 1780"
21031;"Neopretation GmbH";"22113";"Oststeinbek";"Hansetor 4"
21032;"Arduvere GmbH Naturkosmetik";"22926";"Ahrensburg";"Ewige Weide 7"
21033;"Happypo Products GmbH";"12053";"Berlin";"Reuterstr. 2"
21035;"STEBA Biotech S.A.";"2613";"Luxembourg";""
21036;"Proveca Limited";"M1 4ET";"Manchester";""
21037;"Jovi International Trading Ug (Haftungsbeschränkt) Viktor Svetlov";"79312";"Emmendingen";"Freiburger Str. 9"
21038;"Collagile GmbH";"82031";"Grünwald (B. München)";"Akazienallee 2"
21039;"German Standard Psp Pharma GmbH";"22303";"Hamburg";"Neusurenland 115a"
21040;"Amisar Munich Biohealth GmbH";"82049";"Pullach";"Gartenstr. 2"
21041;"Syvats GmbH";"1100";"Wien";"Gudrunstr. 144A"
21042;"Calmterra Vertriebs GmbH";"4111";"Walding";"Lifehausstr. 29"
21043;"Rekonmed GmbH Sandra Michaela Scheffold";"72532";"Gomadingen";"Uracher Str. 23"
21044;"Cansativa GmbH";"60594";"Frankfurt Am Main";"Schifferstraße 33a"
21045;"Vilstaler Gemüse Graser GmbH & Co. KG";"94405";"Landau An Der Isar";"Auenstraße 8"
21046;"Polymer Technology Systems Inc.";"46268";"Indianapolis";""
21047;"Zahn-Hero Torsten Engelbrecht";"22303";"Hamburg";"Gertigstr. 20"
21048;"Happybrush GmbH Mundpflege";"80636";"München";"Rupprechtstr. 25"
21049;"Sommaire Beaute GmbH";"40479";"Düsseldorf";"Sternstr. 9-11"
21050;"Zeobent Handels GmbH";"07407";"Uhlstädt-Kirchhasel";"Weißen 2"
21051;"Warnke Vitalstoffe GmbH";"35578";"Wetzlar";"Wahlheimer Weg 16"
21052;"Mykoletal System GmbH";"28870";"Ottersberg";"Fischerhuder Moorland 14"
21053;"Geca Pharma GmbH";"50933";"Köln";"Eupener Str. 124"
21054;"Rebliss GmbH Martin Pothmann";"53639";"Königswinter";"Dollendorferstr. 31"
21055;"Nussyy GmbH";"1070";"Wien";""
21056;"Skin Care Manufaktur GmbH";"08301";"Bad Schlema";"Edelhofweg 8-9"
21057;"Lugana Entertainment GmbH";"45239";"Essen";"Ruhrtalstr. 67"
21058;"Originalis B.V.";"1114 AB";"Amsterdam";"Joop Geesinkweg 901"
21059;"Kreuzkamp Hygiene Produkte Guido Kreuzkamp Kk Hygiene Produkte";"49401";"Damme";"Werner-Von-Siemens-Str. 2"
21060;"Empaliko Ug (Haftungsbeschränkt)";"10437";"Berlin";"Schliemannstr. 20"
21061;"Ingo Brandstetter Pharmagroßhandel GmbH & Co. KG";"1140";"Wien";"Zolagasse 28"
21062;"Woldoshop GmbH";"22419";"Hamburg";"Oehleckerring 9a-11"
21063;"Tautona Birkenzucker Ug (Haftungsbeschränkt)";"84056";"Rottenburg";"Högldorf 11a"
21064;"Aloe Fresca Inh. Inga Pollok";"86925";"Fuchstal";"Stockänger 6"
21065;"Wellfair Health GmbH";"49661";"Cloppenburg";"Garreler Weg 26"
21066;"Gpl German Pharma Laboratories GmbH";"58540";"Meinerzhagen";"Hösinghausen 7"
21067;"Precursor GmbH";"50825";"Köln";"Lichtstr. 26-28"
21070;"Aloefex Inh. Manuela Nicole Neumüller";"80999";"München";"Untere Mühlstr. 20b"
21071;"Orientana Anna Wasilewska";"02-834";"Warsaw";"Moczydlowska 65D"
21072;"Agrofolio GmbH";"70372";"Stuttgart";"Überkingerstr. 15"
21073;"Willems Winkel B.V.";"3034 KH";"Rotterdam";"Steinhuiswachter 1-3"
21074;"Diurnal Limited Cardiff Medicentre";"CF14 4UJ";"Cardiff";""
21075;"Wasserneutral GmbH";"22081";"Hamburg";"Holsteinischer Kamp 80"
21076;"Health And Pharma Cosmetics GmbH";"87435";"Kempten";"Fischerstr. 16"
21077;"Maku Vital Ug (Haftungsbeschränkt)";"71364";"Winnenden";"Baacher Hauptstr. 39"
21078;"Natcan GmbH Betriebsstätte Deutschland (Ehemals Cbd-Solution GmbH)";"4125";"Riehen";"Bosenhaldenweg 21"
21079;"Roal Group S.R.O";"949 01";"Nitra";"Gladiolova 7"
21080;"Sana Vitales Deutschland Ug (Haftungsbeschränkt)";"40231";"Düsseldorf";"Jägerstr. 9"
21081;"Regona Ug (Haftungsbeschränkt) Elisabeth Gertrud Ruhr";"59558";"Lippstadt";"Dörferweg 7"
21082;"UCB Pharma S.A.";"1420";"Braine-L Alleud";""
21083;"Hospidex Nv";"3300";"Tienen";"Grijpenlaan 23"
21084;"Rö Ko Prax GmbH";"15827";"Blankenfelde-Mahlow";"Ludwig-Erhard-Ring 18"
21085;"Kms Verkaufsförderungs GmbH";"10178";"Berlin";"Oranienburger Str. 5"
21086;"Unifarco Deutschland GmbH";"82008";"Unterhaching";"Inselkammerstraße 12"
21087;"Organic Friends & Sports GmbH";"22767";"Hamburg";"Große Elbstr. 63"
21088;"Ono Labs GmbH C/O Rheingau Founders";"10999";"Berlin";"Oranienstr. 185"
21089;"R-Pharm Germany GmbH";"89257";"Illertissen";"Heinrich-Mack-Str. 35"
21090;"Lucky Brands Vertriebs GmbH";"10245";"Berlin";"Stralauer Allee 2a"
21091;"Septodont GmbH";"53859";"Niederkassel";"Felix-Wankel-Str. 9"
21092;"Cse - Clean Solution GmbH";"5400";"Hallein";"Salzachtalstr. 86"
21093;"Cibdol AG";"4410";"Liestal";"Oristalstrasse 68"
21094;"Lupa Project S.R.O.";"1300";"Praha 3 - Zizkov Praha";""
21095;"Humedics GmbH";"10625";"Berlin";"Marie-Elisabeth-Lüders-Str. 1"
21096;"Medios Pharma GmbH (IFA-Nr:9262)";"10553";"Berlin";"Reuchlinstr. 10-11/R"
21097;"Insulet Germany GmbH";"80687";"München";"Landsberger Strasse 302"
21098;"Enes Brnicanin";"90768";"Fürth";"Würzburger Str. 497"
21099;"Schloßwald-Bienengut GmbH & Co. KG";"74420";"Oberrot";"Kaffeebergstr. 38"
21100;"Dr. Germann'S - Gesund Durch Forschung - Dr. Hans-Reiner Germann";"66539";"Neunkirchen";"Ludwigsthaler Str. 9"
21101;"Meier-Medizintechnik GmbH & Co. KG";"32469";"Petershagen";"Friedewalder Str. 22"
21102;"R(H)Ein Nutrition Ug (Haftungsbeschränkt) & Co. KG";"50670";"Köln";"Im Mediapark 5"
21103;"Blidor International GmbH";"79798";"Jestetten";"Kirchstr. 2"
21104;"Lisstec GmbH";"47058";"Duisburg";"Falkstr. 73-77"
21105;"Edubily GmbH";"66798";"Wallerfangen";"Leidinger Str. 10"
21106;"Prisman GmbH";"64653";"Lorsch";"Otto-Hahn-Ring 6-18"
21107;"Hej Organic GmbH";"44139";"Dortmund";"Redtenbacherstr. 9"
21108;"Richard Zingerle - Unteregger Cosmetics";"39037";"Mühlbach / Vals";"Unterlände 3"
21109;"Natural Cycles Nordic Ab";"11137";"Stockholm";"C/O Stardoll / Luntmakargatan 26"
21110;"Mont Agou GmbH";"52076";"Aachen";"Louis-Beißel-Str. 31"
21111;"Apopros GmbH & Co. KG";"61381";"Friedrichsdorf";"Wilhelm-Reuter-Weg 36"
21112;"Rapunzel Naturkost GmbH";"87764";"Legau";"Rapunzelstr. 1"
21113;"Pharmacy Laboratories S.C.";"04-830";"Warschau";"Wiselki 57"
21114;"Caiven GmbH";"65760";"Eschborn";"Hauptstr. 21b"
21115;"Avivstilo GmbH";"77880";"Sasbach";"Klammsbosch 10"
21116;"Deltastar Nutrients B.V.";"5928 LN";"Venlo";"Magalhaesweg 8b"
21117;"Quickair GmbH";"66119";"Saarbrücken";"Kirchwies 4"
21118;"Herbafood Ingredients GmbH";"14542";"Werder / Havel";"Phöbener Chaussee 12"
21119;"Eurohan Handels GmbH Han Zhang";"13599";"Berlin";"Am Juliusturm 51-53"
21120;"Dmb-Diagnostics GmbH";"14612";"Falkensee";"Glienickerstr. 70a"
21121;"Absolute Training Systems GmbH";"22763";"Hamburg";"Johann-Mohr-Weg 27"
21122;"Euroved Gesellschaft Zur Verbreitung Internationaler Heilwesen Mbh";"51069";"Köln";"Am Kunstfeld 1"
21123;"Sanavita Pharmaceuticals GmbH";"36396";"Steinau An Der Straße";"Brüder-Grimm-Str. 121"
21125;"Ferrer Deutschland GmbH";"52134";"Herzogenrath";"Kaiserstr. 100"
21126;"Otium Chemie Ltd. T/A Mcnett Europe";"29664";"Walsrode";"Saarstraße 5"
21127;"Gedoku GmbH";"8564";"Krottendorf";"Klein-Gaisfeld 25a"
21128;"Wolf-Peter Müller Gesundheitsecke Bad Füssing";"94072";"Bad Füssing";"Lindenstr. 5"
21129;"Trimb Healthcare AB";"11426";"Stockholm";"Östermalmsgatan 19"
21130;"1az Pharm GmbH";"66578";"Schiffweiler";"Am Nusskopf 35"
21131;"Bioness Europe B.V.";"3331 LR";"Zwijndrecht";"Stationsweg 41"
21132;"Mea Unda GmbH Ärztehaus Panzerhalle 3. Og";"5020";"Salzburg";"Siezenheimerstraße 39"
21133;"Resaphene Deutschland GmbH";"82041";"Oberhaching";"Bajuwarenring 21"
21134;"Balmyou Gbr Oliver Kurtz Und Concivis Ug (Haftungsbeschränkt)";"68159";"Mannheim";""
21135;"Bionic Medizintechnik GmbH";"61381";"Friedrichsdorf";"Max-Planck-Str. 21"
21136;"Bts GmbH";"48529";"Nordhorn";"Enschedestr. 13-15"
21137;"Oligo B.V.";"6041 LE";"Roermond";"Looskade 20"
21138;"Bayeg-Pharma GmbH";"65203";"Wiesbaden";"Otto Wallach Str. 14"
21139;"Drslym Vital GmbH";"80331";"München";"Rosental 6"
21140;"Derna Cosmeceuticals GmbH Pharmapark Radebeul";"01445";"Radebeul";"Meissner Str. 191"
21141;"Amt Kreienbaum GmbH Amt GmbH";"20459";"Hamburg";"Herrengraben 3"
21142;"Halyard Deuschland GmbH";"69469";"Weinheim";"Höhnerweg 2"
21143;"Manufaktur Zartgefühl Inh. Dr. Anja Liebhardt";"53604";"Bad Honnef";"Vogelsbitze 5"
21144;"Wohltuer GmbH";"96450";"Coburg";"Heiligkreuzstr. 7"
21145;"Aps-Hygienekonzepte Consulting Limited Zweigniederlassung Deutschland";"20537";"Hamburg";"Grevenweg 89"
21147;"Aixswiss B.V.";"6461 KB";"Kerkrade";"Eurode Park 1-87"
21148;"Ncp Newcare Products GmbH Klaus Ernst Johannes Niemöhlmann";"22523";"Hamburg";"Gladiolenweg 18"
21149;"Superclean Karl-Heinz Rellecke";"59071";"Hamm";"Lange Reihe 23"
21150;"Solvit Nutrition Ug (Haftungsbeschränkt)";"81671";"München";""
21152;"Greenwood Bio Life GmbH";"85521";"Riemerling";"Carl-Zeiss-Str. 49"
21153;"Celtic Nutrition Limited";"Y35 YW56";"Clonard Co. Wexford";""
21154;"Inos GmbH";"85049";"Ingolstadt";"Harderstr. 12"
21155;"4-Beiner GmbH";"85653";"Aying";"Glonner Str. 12"
21156;"Royal Orient Cosmetic GmbH";"14974";"Ludwigsfelde";"Potsdamer Str. 33"
21157;"Inovamed Gesellschaft Für Konzeption Und Oragnisation Medizinischer Und Pflegerischer Einrichtungen Mbh";"52070";"Aachen";"Grüner Weg 103a"
21158;"Nexxin Ug (Haftungsbeschränkt)";"50827";"Köln";"Äußere Kanalstr. 286"
21159;"Activ Medical Disposable Sas (IFA-Nr:9327)";"30250";"Salinelles";""
21160;"Degequ Deutsche Gesundheitsquelle GmbH";"14167";"Berlin";"Mühlenstr. 8a"
21161;"Vehns Group GmbH";"80333";"München";"Theatinerstr. 40-42"
21163;"Daizu GmbH";"13447";"Berlin";"Utrechter Str. 22"
21164;"Erdbär GmbH";"10435";"Berlin";"Schönhauser Allee 148"
21165;"Incosmetics Aps";"8600";"Silkeborg";"Egebakken 24A"
21166;"Med-Cursan GmbH & Co. KG";"82237";"Wörthsee";"Am Anger 3"
21167;"Tma Germany GmbH";"80331";"München";"Oberanger 6"
21168;"Lama Health Care Ug (Haftungsbeschränkt)";"14167";"Berlin";"Teltower Damm 281-283"
21169;"Evertz Pharma GmbH";"60327";"Frankfurt Am Main";"Speicherstr. 20"
21170;"Harod Nahrungsergänzungen Theresia Hartl";"93426";"Roding";"Roding Am Bahnhof 17"
21171;"Lavita GmbH";"60488";"Frankfurt";"Alt Praunheim 46D"
21172;"Push Brush GmbH Rene Habinger";"1130";"Wien";"Dr.-Schober-Str. 32"
21173;"Avenar Pharma GmbH";"42799";"Leichlingen";"Moltkestr. 25"
21174;"Gbuk Group Ltd. Enteral Uk";"Y 08 5 DD";"North Duffield";""
21175;"Incyte Biosciences Distribution B.V.";"1105 BP";"Amsterdam";"Paasheuvelweg 25"
21176;"Proven Diagnostik Und Service GmbH";"15366";"Hoppegarten";"Carenaallee 7"
21177;"Sanotape Steffen Barth E.K";"58091";"Hagen";"Eilper Str. 62"
21178;"Praxisdienst Nordost GmbH";"17033";"Neubrandenburg";"Lindenstr. 37"
21179;"Hbi - Health & Beauty International GmbH";"47918";"Tönisvorst";"Wilhelmplatz 11a"
21180;"Best Solution Sp. Z O.O.";"02 738";"Warszawa";"Ul. Dominikanska 21B"
21181;"Fekunda Dr. Klaus Lanfermann";"84748";"Garching";"Einsteinstr. 29"
21182;"Adrexpharma GmbH";"56068";"Koblenz";"Firmungsstr. 4"
21183;"Reika Cosmetics Ug (Haftungsbeschränkt) Volker Lutz Reinisch";"85368";"Moosburg";"Rentamtstr. 9"
21184;"Andmetics Andrea Lehner Cosmetics GmbH";"4020";"Linz";"Coulinstraße 24"
21185;"Waveex World GmbH";"3304";"St. Georgen Am Ybbsfelde";"Krahof 63"
21186;"Collalloc S.R.O.";"60200";"Brno";"Krenova 89/19 Mosilana Hub 25A"
21187;"Beatus Nahrungsergänzungen Ug (Haftungsbeschränkt)";"22041";"Hamburg";""
21188;"Axion GmbH";"71229";"Leonberg";"Mollenbachstr. 13"
21189;"Hawillpharma Vertrieb GmbH";"32469";"Petershagen";"Schafhorst 11"
21190;"Die Gletschermilch GmbH";"9020";"Klagenfurt";"Paradeisergasse 1"
21191;"Monimed GmbH";"4600";"Wels";"Bahnhofstr. 24"
21192;"Kilde & Co. Aps Reflexwear";"3230";"Graested";"Breddam 33"
21193;"Biomes Ngs GmbH Biomes World";"15745";"Wildau";"Hochschulring 1"
21194;"Thomas Hilfen Für Körperbehinderte GmbH & Co. Medico Kg";"27432";"Bremervörde";"Walkmühlenstr. 1"
21195;"Endomedica GmbH";"06120";"Halle (Saale)";"Weinbergweg 23"
21196;"Dr. Hauck R&D GmbH";"87477";"Sulzberg";"Seeblickstr. 18"
21197;"Coffeewell GmbH Ralf Goerigk";"40822";"Mettmann";"Ostpreussenstr. 23"
